user_id,age,gender,province,device_type,registration_date,last_login_date,days_since_reg,days_since_last_login,sessions_last_7d,level,total_spent,is_payer,churn_next_7d
user_43186,25,Female,Guangdong,Android,2025-01-29,2025-12-25,336,6,10,85,193.34,1,0
user_43187,24,Male,Shanghai,Android,2025-03-06,2025-12-10,300,21,0,18,0.0,0,1
user_43188,43,Female,Guangdong,iOS,2025-03-25,2025-12-28,281,3,12,57,0.0,0,0
user_43189,33,Female,Beijing,Android,2025-07-07,2025-12-21,177,10,0,44,0.0,0,0
user_43190,42,Male,Sichuan,Android,2025-08-17,2025-12-28,136,3,17,39,22.18,1,0
user_43191,43,Male,Beijing,iOS,2025-08-23,2025-11-05,130,56,0,9,0.0,0,1
user_43192,39,Female,Zhejiang,Android,2025-10-03,2025-12-29,89,2,15,27,0.0,0,0
user_43193,32,Female,Beijing,iOS,2025-07-29,2025-11-12,155,49,0,21,0.0,0,1
user_43194,28,Female,Guangdong,Android,2025-06-02,2025-12-26,212,5,10,65,0.0,0,0
user_43195,18,Female,Guangdong,Android,2025-06-27,2025-12-26,187,5,11,32,0.0,0,0
user_43196,30,Female,Beijing,iOS,2025-09-20,2025-12-29,102,2,21,41,0.0,0,0
user_43197,25,Female,Sichuan,Android,2025-08-20,2025-11-10,133,51,0,19,0.0,0,1
user_43198,30,Female,Beijing,Android,2025-06-09,2025-12-31,205,0,16,78,62.45,1,0
user_43199,35,Female,Shanghai,iOS,2025-04-01,2025-12-28,274,3,9,60,0.0,0,0
user_43200,39,Female,Beijing,iOS,2025-12-26,2025-12-10,5,21,0,1,0.0,0,1
user_43201,18,Male,Beijing,iOS,2025-12-04,2025-12-31,27,0,16,9,0.0,0,0
user_43202,35,Male,Sichuan,iOS,2025-10-06,2025-11-03,86,58,0,4,0.0,0,1
user_43203,17,Female,Guangdong,iOS,2025-04-08,2025-11-08,267,53,0,23,0.0,0,1
user_43204,49,Female,Zhejiang,iOS,2025-03-05,2025-12-27,301,4,17,100,0.0,0,0
user_43205,33,Female,Guangdong,Android,2025-04-09,2025-12-29,266,2,17,100,0.0,0,0
user_43206,48,Female,Shanghai,Android,2025-08-31,2025-12-28,122,3,11,27,0.0,0,0
user_43207,20,Female,Shanghai,iOS,2025-08-11,2025-12-31,142,0,18,62,0.0,0,0
user_43208,26,Female,Sichuan,Android,2025-12-12,2025-12-28,19,3,10,5,0.0,0,0
user_43209,30,Male,Beijing,Android,2025-05-31,2025-12-25,214,6,12,61,42.1,1,0
user_43210,23,Male,Shanghai,iOS,2025-12-10,2025-12-09,21,22,0,3,0.0,0,1
user_43211,26,Female,Shanghai,Android,2025-05-28,2025-12-22,217,9,0,39,0.0,0,0
user_43212,36,Female,Zhejiang,iOS,2025-06-21,2025-12-29,193,2,15,72,0.0,0,0
user_43213,41,Female,Shanghai,iOS,2025-09-20,2025-12-07,102,24,0,8,0.0,0,1
user_43214,31,Female,Beijing,iOS,2025-05-11,2025-12-27,234,4,12,69,0.0,0,0
user_43215,18,Male,Shanghai,Android,2025-09-15,2025-12-27,107,4,11,23,0.0,0,0
user_43216,42,Male,Shanghai,Android,2025-10-08,2025-12-25,84,6,9,17,0.0,0,0
user_43217,26,Male,Sichuan,Android,2025-10-18,2025-11-30,74,31,0,10,0.0,0,1
user_43218,27,Female,Beijing,iOS,2025-06-06,2025-12-04,208,27,0,23,0.0,0,1
user_43219,40,Female,Zhejiang,Android,2025-08-12,2025-12-23,141,8,0,31,0.0,0,0
user_43220,40,Female,Beijing,Android,2025-10-26,2025-12-10,66,21,0,11,0.0,0,1
user_43221,29,Male,Beijing,iOS,2025-08-18,2025-12-30,135,1,18,51,0.0,0,0
user_43222,39,Male,Zhejiang,Android,2025-12-06,2025-12-28,25,3,8,5,0.0,0,1
user_43223,41,Male,Guangdong,iOS,2025-11-13,2025-12-29,48,2,16,16,0.0,0,0
user_43224,34,Male,Shanghai,Android,2025-08-26,2025-12-09,127,22,0,9,0.0,0,1
user_43225,26,Male,Sichuan,Android,2025-05-01,2025-12-13,244,18,0,22,0.0,0,0
user_43226,19,Female,Guangdong,iOS,2025-05-03,2025-12-31,242,0,17,65,115.36,1,0
user_43227,20,Female,Guangdong,Android,2025-07-07,2025-11-28,177,33,0,13,0.0,0,1
user_43228,16,Female,Sichuan,Android,2025-03-27,2025-12-24,279,7,10,56,0.0,0,0
user_43229,24,Male,Beijing,Android,2025-03-14,2025-12-09,292,22,0,23,0.0,0,1
user_43230,22,Male,Sichuan,Android,2025-12-10,2025-12-31,21,0,19,10,80.32,1,0
user_43231,33,Female,Zhejiang,iOS,2025-10-31,2025-12-27,61,4,9,14,0.0,0,0
user_43232,46,Male,Sichuan,Android,2025-07-04,2025-12-22,180,9,0,61,0.0,0,0
user_43233,50,Female,Guangdong,iOS,2025-07-26,2025-12-21,158,10,0,34,0.0,0,0
user_43234,47,Male,Guangdong,Android,2025-02-03,2025-12-26,331,5,16,94,0.0,0,0
user_43235,23,Male,Guangdong,iOS,2025-09-30,2025-12-25,92,6,13,25,69.1,1,0
user_43236,31,Male,Guangdong,Android,2025-04-25,2025-12-29,250,2,19,100,0.0,0,0
user_43237,45,Female,Sichuan,Android,2025-06-17,2025-12-29,197,2,17,86,138.81,1,0
user_43238,41,Male,Zhejiang,Android,2025-11-15,2025-11-13,46,48,0,3,0.0,0,1
user_43239,44,Female,Zhejiang,Android,2025-12-04,2025-12-21,27,10,0,4,0.0,0,1
user_43240,29,Female,Shanghai,Android,2025-08-31,2025-12-28,122,3,12,40,168.44,1,1
user_43241,37,Male,Zhejiang,iOS,2025-07-28,2025-12-26,156,5,9,23,0.0,0,0
user_43242,25,Female,Guangdong,iOS,2025-07-14,2025-12-22,170,9,0,37,0.0,0,0
user_43243,49,Male,Zhejiang,iOS,2025-08-08,2025-12-26,145,5,10,27,0.0,0,0
user_43244,29,Female,Shanghai,Android,2025-01-12,2025-12-29,353,2,16,100,0.0,0,0
user_43245,42,Female,Zhejiang,Android,2025-06-27,2025-12-21,187,10,0,52,157.93,1,0
user_43246,32,Male,Shanghai,Android,2025-05-14,2025-12-23,231,8,0,60,0.0,0,1
user_43247,17,Male,Beijing,Android,2025-03-18,2025-12-25,288,6,11,73,0.0,0,0
user_43248,35,Male,Sichuan,Android,2025-09-16,2025-12-25,106,6,10,19,0.0,0,0
user_43249,36,Male,Sichuan,Android,2025-01-11,2025-12-25,354,6,14,94,91.29,1,0
user_43250,29,Female,Zhejiang,iOS,2025-08-02,2025-12-15,151,16,0,6,0.0,0,1
user_43251,19,Female,Guangdong,Android,2025-11-15,2025-12-23,46,8,0,12,107.18,1,0
user_43252,18,Male,Beijing,iOS,2025-03-16,2025-11-22,290,39,0,30,0.0,0,1
user_43253,36,Female,Zhejiang,iOS,2025-01-26,2025-11-03,339,58,0,12,0.0,0,1
user_43254,42,Male,Beijing,Android,2025-04-02,2025-12-25,273,6,12,74,0.0,0,0
user_43255,48,Male,Zhejiang,iOS,2025-01-31,2025-11-20,334,41,0,14,0.0,0,1
user_43256,27,Male,Guangdong,iOS,2025-11-20,2025-12-24,41,7,13,11,0.0,0,0
user_43257,28,Male,Shanghai,iOS,2025-12-29,2025-11-12,2,49,0,1,0.0,0,1
user_43258,39,Male,Shanghai,iOS,2025-12-27,2025-12-31,4,0,16,2,0.0,0,0
user_43259,32,Female,Shanghai,iOS,2025-09-20,2025-12-30,102,1,19,36,72.14,1,0
user_43260,46,Male,Sichuan,iOS,2025-11-26,2025-11-18,35,43,0,2,0.0,0,1
user_43261,19,Male,Guangdong,iOS,2025-09-12,2025-12-28,110,3,12,25,0.0,0,1
user_43262,47,Male,Zhejiang,Android,2025-12-02,2025-11-15,29,46,0,4,0.0,0,1
user_43263,20,Female,Shanghai,Android,2025-05-31,2025-12-22,214,9,0,41,0.0,0,0
user_43264,26,Male,Beijing,Android,2025-02-24,2025-11-17,310,44,0,24,0.0,0,1
user_43265,44,Female,Shanghai,iOS,2025-05-05,2025-12-22,240,9,0,67,0.0,0,0
user_43266,18,Female,Guangdong,iOS,2025-02-08,2025-12-27,326,4,11,100,140.67,1,0
user_43267,26,Male,Shanghai,Android,2025-08-27,2025-12-07,126,24,0,5,0.0,0,1
user_43268,31,Male,Beijing,iOS,2025-04-15,2025-12-29,260,2,14,81,0.0,0,0
user_43269,26,Male,Guangdong,Android,2025-02-07,2025-12-31,327,0,18,100,104.68,1,0
user_43270,47,Female,Sichuan,Android,2025-03-02,2025-12-31,304,0,18,83,105.58,1,0
user_43271,32,Male,Shanghai,iOS,2025-06-02,2025-11-01,212,60,0,9,0.0,0,1
user_43272,50,Male,Guangdong,Android,2025-09-09,2025-12-27,113,4,9,24,0.0,0,0
user_43273,16,Female,Zhejiang,Android,2025-10-09,2025-12-30,83,1,19,31,79.48,1,0
user_43274,46,Female,Guangdong,Android,2025-06-20,2025-12-21,194,10,0,42,0.0,0,0
user_43275,36,Male,Zhejiang,iOS,2025-06-25,2025-12-30,189,1,17,63,0.0,0,0
user_43276,33,Male,Zhejiang,Android,2025-05-09,2025-11-07,236,54,0,36,0.0,0,1
user_43277,35,Male,Sichuan,Android,2025-07-07,2025-12-29,177,2,18,73,101.74,1,0
user_43278,34,Male,Zhejiang,iOS,2025-10-14,2025-12-18,78,13,0,1,0.0,0,1
user_43279,16,Female,Zhejiang,Android,2025-01-02,2025-11-27,363,34,0,2,0.0,0,1
user_43280,33,Female,Beijing,Android,2025-11-16,2025-12-18,45,13,0,7,0.0,0,0
user_43281,24,Female,Guangdong,iOS,2025-04-13,2025-11-13,262,48,0,19,0.0,0,1
user_43282,36,Male,Sichuan,iOS,2025-04-30,2025-11-06,245,55,0,1,0.0,0,1
user_43283,37,Male,Beijing,Android,2025-11-16,2025-12-31,45,0,19,19,174.27,1,0
user_43284,50,Male,Beijing,Android,2025-03-02,2025-12-17,304,14,0,37,0.0,0,0
user_43285,28,Female,Guangdong,Android,2025-09-25,2025-12-26,97,5,17,36,0.0,0,0
user_43286,50,Female,Sichuan,Android,2025-05-21,2025-12-21,224,10,0,58,179.93,1,0
user_43287,19,Female,Shanghai,Android,2025-09-15,2025-12-22,107,9,0,20,0.0,0,0
user_43288,17,Female,Beijing,iOS,2025-11-22,2025-12-21,39,10,0,7,0.0,0,0
user_43289,42,Male,Sichuan,iOS,2025-12-06,2025-11-25,25,36,0,4,0.0,0,1
user_43290,30,Female,Zhejiang,Android,2025-04-20,2025-12-28,255,3,14,81,0.0,0,1
user_43291,50,Male,Shanghai,Android,2025-04-07,2025-12-24,268,7,11,68,0.0,0,0
user_43292,50,Female,Shanghai,iOS,2025-07-03,2025-12-24,181,7,15,60,0.0,0,0
user_43293,44,Female,Sichuan,Android,2025-06-22,2025-12-27,192,4,16,52,0.0,0,0
user_43294,33,Male,Shanghai,iOS,2025-02-09,2025-12-31,325,0,19,100,0.0,0,0
user_43295,47,Male,Sichuan,iOS,2025-11-21,2025-11-12,40,49,0,2,0.0,0,1
user_43296,41,Male,Zhejiang,Android,2025-02-28,2025-12-26,306,5,7,59,0.0,0,0
user_43297,44,Male,Beijing,iOS,2025-08-16,2025-11-23,137,38,0,12,0.0,0,1
user_43298,38,Female,Zhejiang,iOS,2025-01-08,2025-12-29,357,2,16,100,3759.39,1,0
user_43299,48,Female,Sichuan,Android,2025-06-10,2025-11-24,204,37,0,9,0.0,0,1
user_43300,30,Male,Beijing,Android,2025-03-07,2025-11-17,299,44,0,13,0.0,0,1
user_43301,37,Female,Beijing,Android,2025-08-20,2025-12-29,133,2,19,54,135.16,1,0
user_43302,42,Male,Shanghai,Android,2025-05-16,2025-12-31,229,0,18,74,189.91,1,0
user_43303,44,Female,Zhejiang,Android,2025-09-07,2025-12-27,115,4,15,34,0.0,0,0
user_43304,19,Male,Guangdong,iOS,2025-04-17,2025-12-09,258,22,0,15,0.0,0,0
user_43305,17,Male,Shanghai,Android,2025-05-28,2025-12-03,217,28,0,3,0.0,0,1
user_43306,33,Male,Beijing,Android,2025-06-18,2025-12-18,196,13,0,1,0.0,0,0
user_43307,47,Female,Zhejiang,Android,2025-11-12,2025-12-31,49,0,18,21,8.92,1,0
user_43308,42,Female,Sichuan,iOS,2025-04-27,2025-12-23,248,8,0,71,0.0,0,0
user_43309,20,Male,Guangdong,iOS,2025-01-17,2025-11-28,348,33,0,21,0.0,0,1
user_43310,45,Female,Beijing,iOS,2025-01-04,2025-12-29,361,2,18,100,3168.93,1,0
user_43311,30,Female,Shanghai,Android,2025-02-10,2025-11-20,324,41,0,8,0.0,0,1
user_43312,37,Female,Sichuan,iOS,2025-05-16,2025-12-29,229,2,18,71,104.61,1,0
user_43313,40,Male,Sichuan,iOS,2025-07-31,2025-12-24,153,7,14,36,138.64,1,0
user_43314,19,Male,Beijing,Android,2025-03-07,2025-11-19,299,42,0,27,0.0,0,1
user_43315,23,Female,Guangdong,iOS,2025-12-25,2025-12-25,6,6,10,2,0.0,0,0
user_43316,18,Female,Guangdong,iOS,2025-01-04,2025-12-29,361,2,16,100,0.0,0,0
user_43317,30,Male,Sichuan,iOS,2025-10-24,2025-12-30,68,1,18,26,0.0,0,0
user_43318,50,Female,Shanghai,Android,2025-09-27,2025-12-28,95,3,14,28,0.0,0,1
user_43319,43,Male,Beijing,iOS,2025-02-24,2025-12-22,310,9,0,68,0.0,0,0
user_43320,35,Female,Shanghai,iOS,2025-08-22,2025-11-29,131,32,0,13,0.0,0,1
user_43321,27,Female,Guangdong,iOS,2025-07-15,2025-12-23,169,8,0,27,0.0,0,0
user_43322,40,Female,Guangdong,iOS,2025-04-19,2025-12-09,256,22,0,30,0.0,0,1
user_43323,26,Female,Shanghai,Android,2025-07-02,2025-12-21,182,10,0,26,0.0,0,1
user_43324,24,Female,Beijing,iOS,2025-07-29,2025-11-02,155,59,0,11,0.0,0,1
user_43325,29,Female,Beijing,iOS,2025-11-16,2025-11-11,45,50,0,7,0.0,0,1
user_43326,46,Female,Shanghai,iOS,2025-12-05,2025-12-29,26,2,15,9,166.46,1,0
user_43327,17,Male,Guangdong,Android,2025-01-28,2025-12-31,337,0,19,100,0.0,0,0
user_43328,29,Male,Sichuan,iOS,2025-03-15,2025-12-23,291,8,0,100,0.0,0,0
user_43329,34,Female,Sichuan,Android,2025-12-09,2025-11-02,22,59,0,2,0.0,0,1
user_43330,27,Female,Zhejiang,Android,2025-12-06,2025-11-18,25,43,0,1,0.0,0,1
user_43331,31,Female,Zhejiang,iOS,2025-09-06,2025-12-30,116,1,15,38,0.0,0,0
user_43332,42,Female,Sichuan,Android,2025-05-11,2025-11-01,234,60,0,34,0.0,0,1
user_43333,34,Male,Shanghai,Android,2025-10-08,2025-11-02,84,59,0,2,0.0,0,1
user_43334,50,Female,Beijing,iOS,2025-03-03,2025-12-22,303,9,0,53,0.0,0,0
user_43335,29,Female,Zhejiang,iOS,2025-01-21,2025-12-27,344,4,12,97,0.0,0,0
user_43336,19,Female,Sichuan,Android,2025-07-31,2025-12-22,153,9,0,37,1764.91,1,0
user_43337,19,Male,Zhejiang,iOS,2025-09-10,2025-11-01,112,60,0,11,0.0,0,0
user_43338,28,Male,Shanghai,iOS,2025-10-15,2025-12-26,77,5,15,23,0.0,0,0
user_43339,49,Male,Guangdong,Android,2025-12-19,2025-12-29,12,2,15,5,0.0,0,0
user_43340,32,Female,Shanghai,iOS,2025-10-09,2025-12-26,83,5,12,26,0.0,0,0
user_43341,44,Female,Zhejiang,Android,2025-06-12,2025-12-13,202,18,0,27,0.0,0,1
user_43342,29,Female,Zhejiang,iOS,2025-08-16,2025-12-20,137,11,0,18,0.0,0,1
user_43343,19,Female,Sichuan,Android,2025-12-26,2025-12-02,5,29,0,1,0.0,0,1
user_43344,18,Female,Beijing,Android,2025-11-05,2025-12-07,56,24,0,9,0.0,0,1
user_43345,33,Male,Guangdong,Android,2025-12-29,2025-12-25,2,6,8,1,0.0,0,0
user_43346,25,Male,Guangdong,iOS,2025-12-14,2025-12-24,17,7,15,6,0.0,0,1
user_43347,38,Female,Shanghai,iOS,2025-05-31,2025-11-12,214,49,0,2,0.0,0,1
user_43348,36,Male,Guangdong,Android,2025-05-25,2025-12-28,220,3,10,52,0.0,0,0
user_43349,17,Female,Shanghai,Android,2025-08-16,2025-12-11,137,20,0,18,0.0,0,1
user_43350,47,Female,Guangdong,Android,2025-07-05,2025-12-31,179,0,20,58,84.4,1,0
user_43351,42,Male,Zhejiang,Android,2025-01-19,2025-12-22,346,9,0,60,0.0,0,0
user_43352,23,Female,Shanghai,iOS,2025-07-16,2025-12-23,168,8,0,46,102.47,1,0
user_43353,34,Male,Shanghai,Android,2025-11-12,2025-11-01,49,60,0,1,0.0,0,1
user_43354,37,Female,Guangdong,Android,2025-03-04,2025-12-29,302,2,16,100,166.27,1,0
user_43355,22,Female,Guangdong,Android,2025-09-09,2025-12-30,113,1,20,42,171.08,1,0
user_43356,19,Male,Shanghai,iOS,2025-07-30,2025-12-30,154,1,18,48,0.0,0,0
user_43357,46,Female,Sichuan,Android,2025-10-24,2025-11-02,68,59,0,2,0.0,0,1
user_43358,33,Female,Beijing,iOS,2025-12-30,2025-12-29,1,2,15,1,0.0,0,0
user_43359,36,Female,Shanghai,iOS,2025-08-11,2025-11-08,142,53,0,16,0.0,0,1
user_43360,16,Female,Zhejiang,iOS,2025-11-06,2025-12-24,55,7,13,12,0.0,0,0
user_43361,22,Female,Guangdong,iOS,2025-10-08,2025-12-25,84,6,10,17,0.0,0,0
user_43362,23,Male,Beijing,Android,2025-07-05,2025-12-17,179,14,0,30,0.0,0,1
user_43363,36,Male,Shanghai,Android,2025-02-19,2025-11-02,315,59,0,26,0.0,0,1
user_43364,26,Female,Sichuan,iOS,2025-08-18,2025-12-30,135,1,17,55,107.9,1,0
user_43365,33,Female,Zhejiang,iOS,2025-04-23,2025-12-22,252,9,0,55,0.0,0,1
user_43366,20,Male,Shanghai,iOS,2025-01-24,2025-12-29,341,2,19,100,0.0,0,0
user_43367,25,Male,Sichuan,iOS,2025-09-22,2025-11-26,100,35,0,13,0.0,0,1
user_43368,16,Male,Beijing,Android,2025-04-26,2025-12-21,249,10,0,44,0.0,0,0
user_43369,42,Female,Shanghai,Android,2025-10-29,2025-11-25,63,36,0,1,0.0,0,1
user_43370,37,Female,Beijing,iOS,2025-08-03,2025-12-29,150,2,17,58,0.0,0,0
user_43371,31,Female,Guangdong,iOS,2025-11-01,2025-12-10,60,21,0,1,0.0,0,1
user_43372,23,Female,Beijing,iOS,2025-11-16,2025-12-23,45,8,0,10,0.0,0,0
user_43373,40,Male,Sichuan,iOS,2025-11-22,2025-11-07,39,54,0,3,0.0,0,0
user_43374,43,Female,Beijing,iOS,2025-05-27,2025-12-24,218,7,7,38,0.0,0,0
user_43375,29,Male,Guangdong,Android,2025-05-29,2025-12-29,216,2,17,68,0.0,0,0
user_43376,49,Female,Sichuan,Android,2025-07-01,2025-12-22,183,9,0,67,0.0,0,0
user_43377,25,Male,Zhejiang,Android,2025-07-09,2025-12-25,175,6,12,39,76.46,1,0
user_43378,23,Female,Sichuan,Android,2025-05-26,2025-12-20,219,11,0,28,0.0,0,0
user_43379,26,Female,Guangdong,iOS,2025-10-24,2025-12-16,68,15,0,11,0.0,0,1
user_43380,48,Female,Beijing,iOS,2025-09-27,2025-11-26,95,35,0,13,0.0,0,1
user_43381,29,Male,Shanghai,Android,2025-10-20,2025-12-29,72,2,18,28,1928.56,1,0
user_43382,46,Female,Zhejiang,Android,2025-03-17,2025-12-27,289,4,10,69,60.72,1,0
user_43383,41,Male,Zhejiang,iOS,2025-12-15,2025-12-22,16,9,0,6,2117.81,1,0
user_43384,48,Male,Zhejiang,iOS,2025-05-27,2025-12-22,218,9,0,45,0.0,0,0
user_43385,47,Male,Beijing,iOS,2025-08-06,2025-11-07,147,54,0,16,0.0,0,1
user_43386,36,Male,Beijing,Android,2025-11-12,2025-12-29,49,2,15,16,0.0,0,0
user_43387,26,Female,Shanghai,Android,2025-12-02,2025-12-12,29,19,0,1,0.0,0,1
user_43388,49,Male,Shanghai,iOS,2025-10-28,2025-12-26,64,5,13,17,90.77,1,0
user_43389,37,Female,Beijing,iOS,2025-04-12,2025-12-24,263,7,13,85,0.0,0,0
user_43390,29,Female,Zhejiang,Android,2025-06-07,2025-11-25,207,36,0,19,0.0,0,1
user_43391,35,Male,Guangdong,Android,2025-10-29,2025-12-26,63,5,15,22,192.32,1,0
user_43392,31,Male,Shanghai,Android,2025-11-18,2025-12-23,43,8,0,7,0.0,0,1
user_43393,46,Female,Sichuan,Android,2025-03-14,2025-12-29,292,2,18,100,46.94,1,0
user_43394,46,Male,Guangdong,iOS,2025-05-19,2025-12-21,226,10,0,77,53.2,1,0
user_43395,44,Female,Shanghai,Android,2025-01-16,2025-12-19,349,12,0,3,0.0,0,0
user_43396,18,Female,Shanghai,iOS,2025-02-02,2025-11-27,332,34,0,11,0.0,0,1
user_43397,44,Female,Zhejiang,iOS,2025-10-27,2025-12-31,65,0,19,22,137.06,1,0
user_43398,18,Male,Guangdong,iOS,2025-01-02,2025-12-21,363,10,0,94,0.0,0,0
user_43399,40,Female,Shanghai,iOS,2025-07-19,2025-12-25,165,6,12,31,0.0,0,0
user_43400,16,Male,Guangdong,iOS,2025-02-01,2025-12-31,333,0,18,100,149.44,1,0
user_43401,19,Male,Sichuan,iOS,2025-09-17,2025-12-29,105,2,18,36,0.0,0,0
user_43402,16,Female,Zhejiang,Android,2025-05-17,2025-11-21,228,40,0,12,0.0,0,0
user_43403,40,Male,Sichuan,Android,2025-05-06,2025-12-08,239,23,0,11,0.0,0,1
user_43404,20,Male,Sichuan,Android,2025-03-15,2025-11-14,291,47,0,46,0.0,0,1
user_43405,33,Female,Beijing,iOS,2025-01-18,2025-12-21,347,10,0,75,0.0,0,0
user_43406,45,Female,Zhejiang,iOS,2025-04-20,2025-12-28,255,3,11,58,136.43,1,0
user_43407,37,Male,Shanghai,iOS,2025-03-03,2025-12-06,303,25,0,17,0.0,0,1
user_43408,50,Male,Shanghai,Android,2025-04-17,2025-12-25,258,6,12,55,32.19,1,0
user_43409,26,Male,Beijing,Android,2025-05-09,2025-12-30,236,1,14,73,0.0,0,0
user_43410,26,Male,Beijing,iOS,2025-02-03,2025-11-21,331,40,0,21,0.0,0,1
user_43411,32,Female,Beijing,iOS,2025-05-27,2025-12-30,218,1,17,100,179.62,1,0
user_43412,26,Female,Shanghai,iOS,2025-03-30,2025-12-01,276,30,0,13,0.0,0,1
user_43413,28,Male,Sichuan,Android,2025-10-24,2025-11-14,68,47,0,13,0.0,0,1
user_43414,17,Male,Guangdong,iOS,2025-04-28,2025-12-21,247,10,0,61,139.93,1,0
user_43415,44,Female,Zhejiang,Android,2025-10-08,2025-12-23,84,8,0,17,0.0,0,0
user_43416,32,Male,Shanghai,Android,2025-05-03,2025-12-23,242,8,0,53,0.0,0,0
user_43417,44,Male,Shanghai,Android,2025-10-12,2025-12-13,80,18,0,9,0.0,0,1
user_43418,41,Male,Beijing,Android,2025-03-26,2025-12-26,280,5,14,77,146.0,1,0
user_43419,48,Female,Shanghai,iOS,2025-01-14,2025-12-29,351,2,18,100,183.2,1,0
user_43420,24,Female,Shanghai,Android,2025-04-20,2025-12-24,255,7,9,45,0.0,0,0
user_43421,39,Female,Guangdong,iOS,2025-01-01,2025-12-08,364,23,0,43,0.0,0,1
user_43422,50,Male,Guangdong,iOS,2025-02-14,2025-12-07,320,24,0,46,0.0,0,1
user_43423,38,Female,Guangdong,Android,2025-10-26,2025-12-29,66,2,17,19,28.26,1,0
user_43424,35,Male,Shanghai,Android,2025-07-03,2025-12-30,181,1,17,58,0.0,0,0
user_43425,28,Male,Guangdong,iOS,2025-09-23,2025-12-31,99,0,17,29,35.44,1,0
user_43426,32,Female,Sichuan,Android,2025-05-10,2025-12-01,235,30,0,28,0.0,0,1
user_43427,16,Male,Guangdong,Android,2025-11-27,2025-11-22,34,39,0,3,0.0,0,1
user_43428,48,Female,Shanghai,Android,2025-06-07,2025-12-26,207,5,14,63,0.0,0,0
user_43429,43,Female,Guangdong,iOS,2025-07-08,2025-12-27,176,4,13,54,0.0,0,0
user_43430,19,Male,Guangdong,Android,2025-05-28,2025-12-30,217,1,17,77,104.38,1,0
user_43431,42,Female,Sichuan,iOS,2025-08-07,2025-11-17,146,44,0,17,0.0,0,1
user_43432,23,Male,Guangdong,iOS,2025-10-28,2025-11-11,64,50,0,4,0.0,0,1
user_43433,18,Male,Beijing,Android,2025-05-23,2025-12-31,222,0,19,84,0.0,0,0
user_43434,26,Female,Beijing,iOS,2025-06-06,2025-11-07,208,54,0,8,0.0,0,1
user_43435,39,Male,Sichuan,Android,2025-02-13,2025-12-28,321,3,11,84,0.0,0,0
user_43436,19,Female,Shanghai,iOS,2025-12-19,2025-12-28,12,3,9,3,0.0,0,1
user_43437,40,Female,Guangdong,iOS,2025-04-20,2025-11-22,255,39,0,34,0.0,0,1
user_43438,37,Male,Sichuan,iOS,2025-08-14,2025-12-25,139,6,13,37,0.0,0,0
user_43439,45,Female,Beijing,Android,2025-10-13,2025-12-30,79,1,14,31,0.0,0,0
user_43440,33,Male,Shanghai,iOS,2025-06-23,2025-11-21,191,40,0,22,0.0,0,1
user_43441,49,Male,Beijing,Android,2025-03-13,2025-12-23,293,8,0,63,0.0,0,1
user_43442,38,Female,Beijing,iOS,2025-01-05,2025-11-14,360,47,0,40,0.0,0,1
user_43443,34,Male,Shanghai,Android,2025-09-07,2025-12-22,115,9,0,27,0.0,0,0
user_43444,27,Male,Zhejiang,iOS,2025-06-30,2025-12-26,184,5,17,52,0.0,0,0
user_43445,42,Female,Guangdong,iOS,2025-07-15,2025-11-22,169,39,0,14,0.0,0,1
user_43446,36,Female,Sichuan,iOS,2025-10-18,2025-11-27,74,34,0,10,0.0,0,1
user_43447,43,Male,Sichuan,Android,2025-11-02,2025-11-09,59,52,0,7,0.0,0,1
user_43448,19,Female,Beijing,Android,2025-05-08,2025-12-29,237,2,17,89,0.0,0,0
user_43449,48,Male,Zhejiang,Android,2025-07-03,2025-12-29,181,2,17,83,0.0,0,0
user_43450,19,Male,Sichuan,Android,2025-08-10,2025-11-11,143,50,0,8,0.0,0,1
user_43451,16,Female,Zhejiang,Android,2025-10-06,2025-12-28,86,3,6,14,0.0,0,0
user_43452,20,Male,Sichuan,iOS,2025-01-08,2025-12-29,357,2,19,100,0.0,0,0
user_43453,20,Female,Shanghai,Android,2025-09-12,2025-12-14,110,17,0,7,0.0,0,1
user_43454,46,Female,Sichuan,iOS,2025-03-19,2025-12-28,287,3,14,78,0.0,0,0
user_43455,19,Male,Beijing,iOS,2025-12-29,2025-12-26,2,5,15,1,0.0,0,0
user_43456,43,Female,Shanghai,iOS,2025-02-10,2025-12-17,324,14,0,37,0.0,0,0
user_43457,33,Female,Shanghai,iOS,2025-01-14,2025-12-06,351,25,0,3,0.0,0,1
user_43458,48,Female,Shanghai,Android,2025-05-02,2025-12-26,243,5,10,61,0.0,0,0
user_43459,46,Male,Zhejiang,iOS,2025-04-07,2025-12-21,268,10,0,52,0.0,0,0
user_43460,35,Male,Guangdong,iOS,2025-12-02,2025-12-30,29,1,16,9,0.0,0,0
user_43461,48,Female,Guangdong,Android,2025-09-25,2025-11-04,97,57,0,5,0.0,0,0
user_43462,32,Female,Beijing,Android,2025-06-09,2025-12-22,205,9,0,49,0.0,0,1
user_43463,20,Female,Sichuan,iOS,2025-07-03,2025-12-25,181,6,11,54,0.0,0,0
user_43464,23,Male,Sichuan,iOS,2025-09-08,2025-11-27,114,34,0,8,0.0,0,0
user_43465,49,Female,Guangdong,iOS,2025-08-15,2025-11-10,138,51,0,13,0.0,0,1
user_43466,44,Male,Shanghai,iOS,2025-10-30,2025-12-08,62,23,0,2,0.0,0,1
