user_id,age,gender,province,device_type,registration_date,last_login_date,total_spent,paid_before,session_count,days_since_last_login,churn_next_7d,level,play_sessions,play_time,fail_count,success_count,play_streak,average_session_time,progress_stall,average_spend_per_session,last_purchase_amount,purchase_frequency,subscription_status,special_event_spending,rewarded_ads_views,ad_watch_duration,interstitial_ads_views,ad_engagement_level,ad_revenue,friends_count,guild_membership,social_interactions,social_activity_frequency,leaderboard_rank,first_login_date,login_frequency,login_streak,session_timing
user_789,50,Female,Shanghai,Mobile,2025-01-23,2025-01-29,109.54296495763005,1,84,375,0,15,47,54,7,0,16,37.29865189817828,6,9.315957403350623,36.973213940879724,2,0,87.03037784998425,11,20,17,2,14.839807024008229,21,0,38,1,295,2023-07-29,6,25,Evening
user_790,38,Female,Shandong,PC,2023-05-26,2023-06-08,350.15628849135544,0,64,976,1,13,5,31,9,3,16,37.46775956544609,4,1.4683511212553606,118.60635030865885,8,1,93.94316270997966,3,17,13,3,49.853743845657185,77,1,14,7,579,2024-09-15,1,25,Afternoon
user_791,45,Female,Shanghai,PC,2025-02-23,2025-03-18,94.92566809943887,1,75,327,0,13,76,14,1,2,27,19.869873240639066,5,12.619448516782827,18.850160104642672,9,1,7.880669804540741,9,9,3,1,47.709536516739284,81,0,48,25,73,2023-06-22,5,5,Morning
user_792,43,Male,Shandong,Mobile,2024-06-09,2024-07-07,1102.6301015082051,0,57,581,1,13,1,40,4,5,10,31.163025552836537,6,12.516410568788551,147.03893281480242,2,0,34.90187125424431,15,13,0,4,47.02653583409826,144,0,14,10,744,2024-03-22,1,17,Evening
user_793,37,Female,Zhejiang,Mobile,2023-01-13,2023-02-04,143.09332406422442,1,98,1100,1,15,44,22,5,8,1,30.272357654925496,0,21.678257291440428,198.95598392433234,9,1,95.82856281444737,18,25,12,0,40.556380203198685,18,0,9,7,701,2023-01-11,7,10,Morning
user_794,53,Female,Shandong,PC,2025-06-21,2025-07-13,1909.5025050969336,1,74,210,1,14,22,37,4,8,4,34.1968789639121,3,46.099101743501805,164.00858891257482,7,0,8.31617331324649,7,13,10,3,11.03066658417713,94,1,27,1,562,2025-01-30,4,21,Morning
user_795,42,Female,Zhejiang,PC,2024-01-19,2024-02-04,1699.313664522793,1,74,735,1,8,38,29,2,6,3,18.895285004263933,5,44.0800609711758,111.58500460333995,9,0,64.36413728787262,5,5,2,0,26.6316372014391,38,1,35,17,309,2023-11-19,5,17,Morning
user_796,39,Female,Beijing,PC,2024-07-09,2024-08-06,13.755865047117966,1,70,551,1,11,19,42,3,8,5,25.304156257312055,2,23.387833194138967,97.46353012253871,6,0,97.22213709670055,3,14,16,3,11.21513134124873,116,1,16,12,302,2025-09-03,1,9,Evening
user_797,38,Male,Shandong,Mobile,2025-06-05,2025-06-21,2260.736638409319,1,88,232,0,18,80,25,6,7,12,30.030218530248607,5,21.13409534459852,167.17096229210253,2,0,97.82236685813746,6,11,17,4,12.983772779447461,35,1,35,17,308,2024-03-20,8,13,Afternoon
user_798,40,Female,Shanghai,Mobile,2023-01-19,2023-01-22,29.371466035735285,0,76,1113,0,24,31,38,3,4,25,10.787704564297181,2,28.195445237267712,187.25884285743413,8,0,47.122333090374326,13,25,9,4,30.547588471813867,14,1,21,15,124,2023-12-08,4,10,Morning
user_799,36,Female,Zhejiang,PC,2024-07-28,2024-08-25,273.9708818555095,1,43,532,1,4,67,32,8,8,12,21.302162359928637,5,12.929246586616522,197.8520986338205,9,1,16.27491077823806,12,26,15,4,2.041677267653169,190,0,22,24,669,2023-08-09,3,29,Evening
user_800,54,Female,Shanghai,Mobile,2025-01-20,2025-02-02,32.92527436466499,0,23,371,1,26,87,33,9,6,13,30.876650730357067,6,3.557064606351779,79.91130628533234,8,0,20.208431497743884,4,14,12,3,48.472928341035384,156,1,28,16,261,2023-04-20,1,8,Morning
user_801,45,Female,Guangdong,Mobile,2025-09-30,2025-10-14,409.23744499129367,0,27,117,1,10,42,43,1,4,24,17.577852793574003,3,47.02198267238913,198.19257748410794,2,0,88.96013951243947,8,25,19,2,45.93365862889822,59,0,21,23,195,2024-02-14,4,7,Afternoon
user_802,38,Female,Zhejiang,PC,2024-02-23,2024-03-02,721.2720543378205,0,58,708,0,1,82,16,4,7,12,38.73112321019462,3,10.148250258981465,32.02932418259247,8,1,91.1683004329736,2,7,11,0,19.038378607885992,183,0,10,14,842,2024-05-19,3,2,Morning
user_803,49,Male,Shandong,PC,2024-02-23,2024-03-06,1592.8014146636722,0,37,704,0,29,26,47,7,6,25,10.904841145205168,2,10.721635733040102,51.45640541044993,3,1,60.78796438735547,9,24,3,2,25.771122400345654,167,0,35,3,351,2023-02-09,8,2,Evening
user_804,40,Female,Zhejiang,Mobile,2023-05-02,2023-05-25,412.4618540525606,0,6,990,0,5,13,46,4,8,16,38.74261562762268,5,24.150556113843432,18.714208822045343,3,1,76.61763994699113,14,17,7,2,23.30597096338795,143,0,43,19,843,2023-09-20,9,4,Morning
user_805,51,Female,Shanghai,Mobile,2024-03-07,2024-03-30,1222.4424043864394,0,65,680,0,13,58,13,9,9,13,16.502916040312,3,25.089053897176203,55.07596478041185,9,1,73.99312514704081,19,4,11,1,44.10998893087349,160,0,28,12,768,2024-12-08,5,9,Morning
user_806,40,Male,Beijing,PC,2023-02-13,2023-03-07,207.64485047818982,0,6,1069,0,1,18,43,7,0,5,11.4646612577611,1,1.9032762753363552,153.8195727719842,9,0,66.1821597989107,16,10,18,0,34.43009381580555,88,1,41,19,977,2025-04-02,9,25,Afternoon
user_807,53,Female,Zhejiang,Mobile,2024-01-16,2024-02-06,1388.6910578809527,0,50,733,0,23,67,51,7,8,24,18.774220996706724,5,8.249782199924564,170.7319472775115,9,1,82.72769548719391,5,10,14,3,13.905562371217822,15,0,31,18,936,2024-04-05,1,14,Afternoon
user_808,36,Female,Shandong,Mobile,2023-05-25,2023-06-20,269.18304729830857,1,22,964,0,8,87,31,8,6,4,33.58846921870676,3,19.529586109476345,155.99963637541177,4,0,68.54066230403211,2,15,15,1,22.342062723264846,157,1,13,14,489,2023-08-05,7,24,Afternoon
user_809,49,Female,Guangdong,PC,2023-12-29,2024-01-06,154.9532170418474,1,88,764,0,3,3,14,9,0,21,32.5732601934416,0,34.50280398201642,126.58208985537156,7,1,53.400230574749926,17,20,11,1,21.44829878433819,97,0,17,20,200,2023-03-18,7,11,Morning
user_810,45,Male,Beijing,PC,2025-12-09,2025-12-30,205.06894851387557,0,25,40,1,3,55,59,5,0,15,16.265212492683762,0,12.192504384764856,103.27933599200647,8,1,23.69563625881568,4,12,19,4,47.96675841419593,193,0,37,23,884,2025-06-10,6,21,Evening
user_811,42,Female,Guangdong,Mobile,2025-12-24,2026-01-18,200.97012002970308,0,79,21,0,7,89,51,3,4,12,15.903704007753984,1,21.72770786584637,142.03215355351566,5,1,74.3888144118619,12,9,17,3,8.765545525731982,103,1,36,9,508,2024-01-25,4,7,Morning
user_812,53,Female,Zhejiang,Mobile,2023-12-21,2023-12-30,719.2096336764197,0,90,771,0,4,91,32,2,7,19,29.277397474136222,3,28.309908171106876,78.77587630417713,1,1,47.34378678382745,0,3,11,2,4.478816864721452,43,1,33,3,898,2025-11-15,9,28,Morning
user_813,47,Female,Shanghai,Mobile,2025-03-10,2025-03-11,1863.0250862265407,1,72,334,0,3,58,24,4,8,21,23.742480690271915,0,44.54103223654131,168.42036194844067,9,1,29.479168400750932,16,15,15,2,44.03094160808451,165,0,44,26,580,2024-01-09,3,25,Morning
user_814,46,Female,Shanghai,PC,2025-04-05,2025-04-11,82.95243690796254,1,51,303,0,15,63,40,5,5,28,33.76869859992706,6,16.977454614029043,135.7608287013803,6,0,80.19462757417753,2,12,19,2,44.83429947529354,50,0,22,23,446,2024-10-15,1,19,Morning
user_815,39,Female,Shandong,Mobile,2024-02-02,2024-02-25,1227.4335974367357,0,88,714,1,8,91,18,2,9,19,10.723983360776607,5,7.544355027310692,139.8631350003873,3,0,69.67136003530283,18,26,10,4,43.58695439560824,187,0,31,12,80,2025-06-22,2,4,Afternoon
user_816,40,Female,Shanghai,Mobile,2025-05-29,2025-06-17,1062.318334065154,0,48,236,0,3,52,52,1,7,21,28.312355822817132,4,24.974339068982804,107.65126263268517,3,0,93.73395631247,19,15,19,2,25.54884578127782,17,1,45,20,745,2025-11-13,3,2,Afternoon
user_817,38,Female,Beijing,PC,2024-04-07,2024-04-30,2059.7954115648768,1,70,649,1,29,89,34,6,5,11,31.920160367196278,3,37.589358482519046,177.16056785802334,1,1,16.544164001887772,11,26,13,0,32.98722141347302,4,1,2,17,698,2025-01-13,2,25,Afternoon
user_818,53,Female,Shanghai,PC,2025-03-18,2025-03-29,279.9091077095396,1,99,316,1,7,24,34,4,5,21,39.80158336086007,1,6.383128095583938,51.15093200213144,8,0,64.91892846364932,7,1,1,2,28.168152378049193,167,0,42,5,617,2024-02-27,6,23,Afternoon
user_819,54,Male,Shandong,Mobile,2023-07-06,2023-07-17,598.0367637706132,0,65,937,1,18,72,58,8,3,6,30.363450827105407,3,21.80949109315106,76.84838301884909,2,1,24.423946808817597,7,15,12,2,3.472391302720046,5,1,21,8,469,2025-05-02,7,22,Evening
user_820,35,Female,Zhejiang,PC,2025-01-01,2025-01-24,2601.3601246896164,0,60,380,0,11,9,30,2,4,9,16.95535469649899,2,1.871471921861688,155.75087136586012,1,1,90.35829853016418,14,11,13,0,29.79174484503612,75,1,22,19,837,2025-04-10,5,21,Morning
user_821,54,Female,Zhejiang,PC,2024-03-04,2024-03-17,1078.7903972495938,0,46,693,0,11,37,18,7,1,1,13.245585846401163,2,2.644399900715306,99.0570303297382,7,0,9.949941425661567,10,5,5,4,0.6807073628050442,114,1,3,26,442,2025-08-30,5,28,Morning
user_822,51,Female,Shanghai,Mobile,2025-05-07,2025-05-18,492.27936193772683,0,36,266,0,17,94,57,5,2,12,29.22750323932226,0,24.664714797616615,177.95358867141397,9,0,65.61618064448773,19,7,11,1,16.249370477854306,11,1,12,4,931,2024-09-20,7,23,Morning
user_823,46,Female,Guangdong,PC,2023-08-25,2023-09-12,140.88681509087326,1,58,880,1,28,83,47,3,2,26,25.69549202554648,2,15.611667609395543,69.93346463280761,6,1,79.10857215280299,0,12,6,3,46.614628793658355,11,1,31,15,654,2024-07-23,6,19,Evening
user_824,49,Female,Zhejiang,PC,2025-02-09,2025-03-04,304.4688627043936,1,76,341,1,6,53,31,8,4,14,36.97435865335049,1,42.4102576512652,74.49670359510931,8,1,35.49178403647072,15,20,3,4,15.202263481790379,72,1,28,19,911,2023-05-02,8,21,Evening
user_825,35,Female,Shanghai,Mobile,2025-01-27,2025-02-11,870.3987574246025,0,38,362,1,8,80,52,4,4,6,31.79824063543825,0,30.50556100019626,177.85842208793844,8,0,95.41380793838093,13,25,6,2,46.99133213221239,105,1,39,15,902,2023-06-08,9,18,Afternoon
user_826,48,Female,Shandong,PC,2023-05-16,2023-05-17,1266.4439441847915,0,11,998,1,1,24,32,9,5,1,25.29227350127862,1,23.242715125406527,93.40969371622617,9,1,85.07306845860373,6,6,12,1,12.506697857462212,149,0,39,26,272,2023-11-03,2,21,Morning
user_827,40,Female,Shanghai,Mobile,2025-03-02,2025-03-23,132.8709100504739,0,12,322,0,29,21,58,5,4,22,22.107684122954428,5,20.98883318166052,103.70879225629486,7,0,29.46182996849034,5,22,10,3,15.728112023076623,48,1,44,14,343,2025-01-20,2,7,Morning
user_828,39,Female,Zhejiang,Mobile,2023-06-20,2023-07-15,915.2843885176669,1,42,939,0,10,40,13,8,5,2,22.131240987124606,1,25.3650285292886,67.2199793518002,9,0,0.7541092715998676,3,3,7,3,31.420374821927677,177,1,9,16,124,2025-11-27,1,11,Evening
user_829,45,Female,Shandong,PC,2023-06-08,2023-06-15,799.2886207016072,0,39,969,0,28,62,38,6,7,24,16.789128584537035,2,2.9815027294204057,56.057318493637304,9,1,29.665717611806087,7,10,18,3,38.08134863946474,3,0,12,24,223,2024-08-13,7,10,Morning
user_830,38,Female,Shanghai,PC,2023-07-20,2023-08-12,721.4549858074903,0,71,911,1,25,70,24,4,1,11,10.519779152670912,5,44.74687446461234,131.53379345684002,1,1,28.131047047074254,18,26,1,0,25.069388400244204,177,1,44,10,490,2023-12-12,4,11,Evening
user_831,47,Male,Beijing,PC,2025-08-19,2025-09-15,1171.580214202337,0,11,146,1,19,69,10,1,3,3,27.247317646213183,2,49.91685463096396,24.848291646699572,6,1,88.9964607500909,2,21,17,0,44.10578435970777,2,1,16,24,686,2023-05-29,9,23,Afternoon
user_832,45,Female,Shandong,Mobile,2024-08-05,2024-08-18,1816.7671412077145,1,36,539,0,3,14,39,3,5,10,16.372441975696454,1,9.892869118076234,175.97525559539895,8,1,96.71211782547475,3,26,9,1,2.012021080530962,143,1,37,14,703,2025-11-05,6,9,Evening
user_833,37,Male,Beijing,PC,2025-05-25,2025-06-06,390.0687671562384,0,52,247,0,4,42,38,1,4,6,16.249807531841242,2,6.898765273956367,156.06142421625646,9,0,7.043998597026036,12,22,5,2,46.10974193171853,13,1,1,20,652,2025-04-14,7,3,Morning
user_834,35,Male,Guangdong,Mobile,2024-01-06,2024-01-24,2198.3349045200052,1,31,746,1,11,50,29,2,0,6,13.761436860294415,2,8.035295708981167,38.95890447745475,4,1,47.12948285333167,1,4,3,1,9.8153899947704,63,0,16,11,297,2025-02-19,7,24,Evening
user_835,40,Female,Shandong,PC,2023-04-13,2023-05-07,175.10797250908712,0,33,1008,0,15,61,42,9,8,20,15.687864705300782,2,33.390325853483986,139.1099692190885,2,0,54.833199852979575,10,13,18,2,44.211937254232794,119,1,43,2,119,2023-04-28,8,5,Evening
user_836,52,Female,Beijing,PC,2025-09-28,2025-10-17,189.97944743565012,0,13,114,0,1,4,50,2,2,21,10.95367448665413,3,33.410601084087965,120.92395133584134,9,0,9.29116613297033,15,19,13,4,20.043158974319024,168,0,25,28,787,2024-12-04,4,23,Afternoon
user_837,44,Female,Zhejiang,PC,2025-09-02,2025-09-17,310.29866175653,0,18,144,1,9,72,53,3,1,2,30.22694349245596,5,42.548283951642134,37.72247509659218,9,1,37.74977091375226,9,5,13,3,41.637852793551886,67,1,37,19,76,2023-11-13,3,1,Morning
user_838,39,Female,Zhejiang,Mobile,2025-03-08,2025-03-16,127.30041077128213,1,41,329,1,11,88,45,5,8,26,22.04191348938083,5,37.83949303288641,55.367497703996264,8,0,31.70824173929506,14,23,17,3,33.583277490184756,58,1,36,3,621,2023-10-15,3,1,Morning
user_839,44,Female,Guangdong,PC,2024-10-19,2024-11-07,261.7794276056533,0,58,458,1,19,75,31,2,6,26,26.845737963194352,6,23.034793995097647,82.38831424303304,3,1,53.60563543270873,9,27,16,0,8.797081623913105,129,1,4,4,631,2025-06-26,8,20,Afternoon
user_840,46,Female,Shandong,PC,2025-05-31,2025-06-10,112.51019481294036,0,56,243,0,13,17,22,9,4,24,29.108728540623986,5,31.029912716700622,140.1493043138493,5,1,66.1190899731938,1,22,17,4,45.90237849407242,118,1,24,11,973,2023-10-24,3,5,Evening
user_841,36,Female,Shandong,Mobile,2025-01-02,2025-01-09,1724.5817793049946,1,24,395,1,26,85,16,0,5,10,39.174536868284775,6,34.72594884803239,128.10595835458417,2,0,70.34851104965666,5,18,17,4,12.275869524422983,9,0,8,13,881,2024-03-18,8,29,Evening
user_842,47,Female,Shandong,Mobile,2024-02-27,2024-03-16,149.62476113393626,1,73,694,0,16,57,17,0,3,23,12.047975975665029,1,26.124087043976033,106.91473468766289,3,0,13.675502361338754,13,1,4,2,12.207005934749954,74,0,27,18,258,2025-06-19,2,26,Morning
user_843,42,Female,Guangdong,PC,2024-07-25,2024-08-10,1375.5425992601702,1,31,547,0,4,90,37,8,0,26,22.537530544943138,6,24.3068982381302,153.9136980796928,1,0,81.29477019446215,1,21,8,4,40.708944831869026,89,0,21,18,532,2023-10-28,5,19,Evening
user_844,36,Female,Shandong,PC,2023-06-20,2023-07-10,49.09977340242497,0,55,944,1,1,48,54,8,3,6,17.37693800579443,6,32.60977483649001,151.82961018162703,4,1,67.8542029790759,9,21,0,0,5.293662778626052,100,0,28,19,631,2025-06-16,5,6,Afternoon
user_845,54,Female,Zhejiang,PC,2023-06-22,2023-07-19,2966.568258238612,1,10,935,0,20,44,52,4,8,23,24.301357955704425,4,28.316252899807033,123.95397165838892,5,1,88.90749167467196,16,28,3,2,11.101795318523017,153,0,34,12,351,2024-03-01,7,3,Morning
user_846,35,Female,Beijing,Mobile,2024-10-24,2024-10-30,1241.8826804312134,0,60,466,1,13,45,18,8,0,28,37.614169018416646,1,32.55317296145961,157.61102659358022,2,0,44.93360594354341,7,16,6,1,25.183878671053115,131,1,19,1,649,2023-09-07,5,21,Evening
user_847,39,Female,Zhejiang,Mobile,2024-03-28,2024-04-24,6.8197503099747605,1,2,655,1,1,91,34,6,9,17,31.719527957444537,5,31.029883924204828,67.51841158106264,3,1,89.38897627221915,15,16,10,2,41.52385143433121,27,0,4,24,277,2024-11-16,9,27,Afternoon
user_848,43,Female,Zhejiang,Mobile,2023-12-16,2023-12-25,1443.3156087449315,1,15,776,0,5,80,25,8,2,14,29.8584875943968,0,36.24063146516908,176.36865613619852,6,1,86.57741223560754,13,16,13,1,7.374198736863375,129,0,38,6,255,2025-01-21,3,13,Afternoon
user_849,51,Male,Beijing,Mobile,2024-05-08,2024-05-29,721.7152305369818,1,3,620,0,5,90,19,6,4,5,23.237376292935323,2,32.49737193036093,123.3671070745862,6,0,43.84093323592696,9,28,9,2,27.383411725617318,65,1,43,3,264,2025-09-24,9,17,Morning
user_850,43,Female,Zhejiang,PC,2024-09-11,2024-09-24,1511.2462985652267,0,43,502,1,14,33,20,8,6,23,30.133374951233076,2,26.467381835426096,164.65033924867367,7,1,38.114331529297864,12,22,18,3,35.56202959014698,143,0,31,17,679,2024-02-10,1,3,Morning
user_851,45,Female,Guangdong,Mobile,2025-10-24,2025-11-18,739.1844361320358,0,31,82,1,27,31,40,1,8,17,10.971261318232242,4,34.40804375293494,109.70954185326651,9,0,93.28120149702568,0,19,7,1,43.029761235797565,123,1,38,3,677,2025-03-11,3,23,Evening
user_852,49,Female,Beijing,Mobile,2025-07-07,2025-07-28,1024.502134215257,0,70,195,1,23,47,21,7,5,2,27.587160160896833,0,23.024616294085973,44.469210752747394,4,0,71.51647345384376,9,16,2,0,46.77827801011098,56,0,9,1,29,2023-09-01,4,3,Evening
user_853,40,Female,Zhejiang,Mobile,2023-01-06,2023-02-01,1543.3302576950787,0,67,1103,1,14,6,40,6,2,9,26.613296877977447,3,12.841890072657451,108.93961560698341,5,0,92.82453464380757,11,1,7,1,39.23199572344662,150,1,39,3,467,2024-01-02,6,21,Evening
user_854,37,Male,Shanghai,PC,2023-10-15,2023-10-23,519.3754942779128,0,56,839,1,8,72,23,5,6,12,20.399212958895784,6,1.0694927865618575,74.85122109154103,2,1,79.69747788958131,16,20,17,1,32.641419911100094,150,0,16,4,35,2023-04-30,8,23,Afternoon
user_855,51,Female,Zhejiang,PC,2024-08-30,2024-09-15,2.711823492245165,0,63,511,1,4,71,53,4,3,19,16.045423762723253,1,28.438243210146318,139.8023081713818,6,0,60.92974392914143,13,20,4,2,21.681004265638293,20,1,36,6,749,2025-04-29,7,13,Afternoon
user_856,39,Male,Guangdong,Mobile,2024-04-01,2024-04-14,1896.7633547872115,0,75,665,0,7,34,41,3,2,22,34.22666652997903,3,29.94210610382341,95.68296455521242,4,0,11.585277700376452,4,10,19,3,5.605507709420982,102,0,14,7,294,2024-03-08,8,2,Evening
user_857,46,Female,Shandong,Mobile,2025-10-26,2025-11-08,479.47290182744507,0,15,92,0,20,53,59,6,6,7,11.615863433652894,0,48.63039927401,167.38644818060985,5,0,29.148067257909847,18,2,10,2,35.486859626276065,152,0,8,23,602,2023-07-02,6,3,Morning
user_858,52,Female,Zhejiang,PC,2024-09-15,2024-10-02,685.2637883467004,0,92,494,0,19,14,26,2,6,9,12.090185932707634,4,18.712438370619502,135.93642995206142,7,0,96.88424070983915,4,14,8,2,49.63686522377434,57,1,31,25,203,2025-01-28,6,20,Afternoon
user_859,48,Female,Shandong,PC,2024-01-11,2024-02-03,7.79695959765469,1,10,736,0,15,16,44,7,3,21,23.215652319524395,0,20.312528898587274,137.22434217323345,6,1,31.942209871420445,14,8,18,3,36.838029736604994,36,1,22,8,740,2023-01-31,6,16,Afternoon
user_860,45,Female,Shanghai,PC,2024-03-22,2024-04-11,677.4549705447722,1,38,668,1,22,43,10,1,6,16,17.57663642225815,4,10.88817948576732,44.21391136472193,8,0,9.325486978537079,12,6,11,2,0.835554686886314,176,1,10,13,931,2025-09-03,3,21,Evening
user_861,43,Female,Zhejiang,PC,2025-04-14,2025-04-19,4304.132811805008,0,47,295,0,4,73,38,0,1,20,32.36357240521061,3,4.456180466628774,196.86570353176677,6,1,70.75533559193198,16,28,4,3,24.812998902091937,142,0,12,4,68,2024-06-11,4,12,Morning
user_862,36,Male,Beijing,PC,2025-03-21,2025-04-12,326.1009301790972,0,57,302,0,19,74,13,1,0,11,29.02570230763573,3,38.867420150225286,168.49336664502627,8,0,73.40042545436842,0,3,15,0,30.732331624145193,155,1,17,6,131,2025-05-13,6,25,Afternoon
user_863,46,Male,Shandong,PC,2025-08-16,2025-09-06,503.2184158204304,0,50,155,1,9,81,32,8,1,12,33.17604388379894,0,13.234372152626927,158.01197202757822,4,1,28.545772028715078,13,16,12,3,34.483710055142154,194,0,48,11,877,2023-04-12,7,9,Morning
user_864,37,Female,Shanghai,PC,2025-04-28,2025-05-26,1162.1592902234897,0,71,258,0,21,12,37,4,3,15,19.740368690134034,0,30.83633819047186,66.71282980684546,7,1,29.767197934630374,3,17,5,4,35.98629178003543,131,1,8,1,111,2025-12-31,3,16,Afternoon
user_865,37,Male,Beijing,PC,2025-03-19,2025-04-05,1686.2847647177807,1,15,309,1,13,70,25,7,7,18,32.215568188536025,6,34.700878741728594,107.59069891659915,3,1,46.88929855087839,8,12,15,3,27.9054220608262,46,0,41,8,524,2024-09-14,4,4,Morning
user_866,35,Male,Beijing,Mobile,2025-09-05,2025-10-03,540.2400576396216,1,18,128,1,14,19,21,2,2,19,35.86909708079197,2,24.090597677290738,28.283534426791398,1,1,2.178894976225554,16,27,17,3,11.168016636712014,177,1,4,22,288,2025-03-15,6,25,Morning
user_867,42,Female,Beijing,Mobile,2024-02-20,2024-02-29,370.5838985358939,0,82,710,1,23,41,30,6,9,16,20.35823483255715,4,43.94125353833239,108.1567193558785,9,0,78.93230103611636,2,19,16,4,47.11003307382733,187,1,42,2,687,2024-02-12,1,20,Afternoon
user_868,42,Female,Beijing,Mobile,2024-12-26,2024-12-28,2777.8151560431907,1,88,407,1,28,53,54,1,5,15,20.196874634855,2,22.745947208006708,30.031960050174167,9,0,31.70887872741256,12,24,11,3,34.83332338318309,189,0,21,8,831,2025-04-09,7,18,Morning
user_869,45,Female,Zhejiang,Mobile,2024-03-29,2024-04-23,1130.5518697312637,1,2,656,1,14,29,26,7,5,5,36.998542117192784,1,14.960522529046491,111.05453095393064,6,1,85.37631020019776,11,20,0,1,11.842001843470474,194,1,31,20,666,2025-02-27,1,26,Afternoon
user_870,43,Female,Zhejiang,Mobile,2023-05-30,2023-06-25,126.72183550990724,0,84,959,0,22,70,49,6,8,11,11.493707595631275,1,44.90476062511949,130.09565415082622,2,1,80.26304216000338,15,3,6,2,16.116091613513646,102,1,46,9,43,2024-09-09,9,1,Afternoon
user_871,39,Female,Zhejiang,Mobile,2025-01-28,2025-02-15,71.41853761059099,0,98,358,0,10,59,22,4,8,15,20.50568217192533,0,43.21664992824787,78.64899748273056,8,1,66.14020331187831,3,13,13,2,46.096383531518484,71,1,1,4,875,2024-07-02,9,7,Morning
user_872,48,Female,Shanghai,PC,2025-02-17,2025-02-26,660.7765116155448,0,43,347,0,16,89,41,3,3,29,13.560174762154123,3,9.037957406744237,100.21043078792735,6,0,32.48748670992887,17,16,17,0,44.37425933536679,170,0,20,17,717,2023-10-18,9,20,Afternoon
user_873,37,Female,Shanghai,PC,2025-08-30,2025-09-05,248.5768352569664,0,26,156,1,5,64,46,0,8,18,10.869417707499288,1,2.2720898993421264,175.25502414724258,7,1,51.631656166117004,2,11,0,0,20.25732191790448,88,0,27,7,684,2024-02-26,4,12,Morning
user_874,39,Female,Shanghai,Mobile,2025-02-01,2025-02-12,293.0092411537855,1,71,361,0,23,24,59,4,5,13,13.386082529404664,1,5.409292261131414,22.604065795859064,1,1,44.4829257597959,16,20,19,4,1.915361099572549,57,1,23,10,294,2023-06-30,2,8,Afternoon
user_875,39,Female,Guangdong,Mobile,2025-09-28,2025-10-23,2101.2142876211633,0,38,108,0,27,89,24,8,1,4,22.937373735408308,2,15.040822529137035,158.55484570693093,3,0,33.888188624867425,0,27,9,1,2.4248684446969095,104,1,23,5,285,2024-10-16,7,8,Morning
user_876,53,Male,Shanghai,PC,2023-03-17,2023-04-15,93.8338967944652,1,94,1030,0,6,16,21,9,9,17,30.608682076833723,2,48.64073028534382,34.980155648243084,1,0,84.81362893031782,18,16,14,0,14.195914545919452,179,0,13,10,823,2023-04-24,4,28,Afternoon
user_877,48,Male,Zhejiang,PC,2024-08-21,2024-08-27,1256.5445128310478,0,42,530,0,26,52,58,3,5,4,18.67847273325889,6,28.367291504880427,8.30488857812105,1,0,48.35070745776653,3,20,10,2,31.456110966949975,68,0,36,27,564,2023-09-17,5,24,Afternoon
user_878,38,Female,Zhejiang,PC,2023-08-13,2023-08-19,316.2767009675766,1,5,904,1,2,80,24,8,1,16,35.49025922203374,6,19.289824869434174,37.929345946264505,1,0,83.27230977971465,16,2,3,0,29.20973176672809,45,1,26,12,627,2023-09-01,1,22,Evening
user_879,47,Male,Guangdong,Mobile,2023-04-23,2023-05-06,1428.484880827617,0,11,1009,0,13,6,43,1,7,23,23.1284688621505,1,44.54708863602457,153.24359480412744,4,0,10.521847414182428,6,4,14,0,31.691389347197134,152,0,23,21,19,2024-02-27,6,9,Afternoon
user_880,44,Female,Guangdong,PC,2023-09-08,2023-09-19,1281.615061505796,0,65,873,1,29,37,15,3,3,15,39.04684152885231,0,23.20368024244648,81.62008859403514,7,0,14.102478860033575,1,27,15,3,35.86414859660533,24,1,5,20,507,2023-12-01,7,14,Afternoon
user_881,52,Female,Shanghai,Mobile,2025-04-20,2025-05-04,7.419356930278214,1,34,280,1,13,85,26,8,4,14,38.624670083311,2,16.446692791650037,174.6315828523902,7,1,97.73203051129768,11,28,14,0,0.9516126796369206,120,1,25,6,547,2025-11-12,3,20,Morning
user_882,42,Female,Shandong,Mobile,2024-12-14,2024-12-16,711.5869792890467,1,1,419,0,19,4,57,3,7,12,33.19828668000445,1,47.11975690853721,105.4168006952709,5,1,58.77684626060896,4,25,16,4,5.254279758622143,34,0,14,1,48,2023-09-28,2,5,Morning
user_883,42,Female,Guangdong,PC,2023-05-05,2023-05-13,150.03190308660882,1,83,1002,1,18,98,58,4,7,3,37.972164884398545,3,42.62636564344122,5.42782003333986,6,0,50.9769673499049,15,4,10,2,17.97417259136063,188,0,28,3,745,2024-03-29,7,20,Morning
user_884,41,Female,Beijing,PC,2025-12-28,2025-12-31,2011.6111739594135,0,2,39,1,28,92,29,7,5,10,31.21288228483335,2,42.339750395552606,143.62600831078342,2,1,52.31560631441117,7,28,17,4,7.742999876079088,14,0,35,27,219,2024-08-16,1,21,Morning
user_885,42,Female,Zhejiang,Mobile,2025-12-06,2025-12-29,2052.49494721549,1,85,41,1,19,38,18,0,3,8,36.86749569973544,1,26.10195240946044,22.93634883552531,5,0,21.526877403285983,7,17,15,4,3.7660021272277078,105,0,9,28,622,2025-10-06,2,2,Evening
